activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
22777934,CHEMBL4779266,CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,227.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777935,CHEMBL4741771,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N(C(C)C)C(C)C)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,259.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777936,CHEMBL4788309,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC(C)C)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,240.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777937,CHEMBL4754691,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,177.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777938,CHEMBL4749657,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC3CC3)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,354.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777939,CHEMBL4740385,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)NC3CCCCC3)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,232.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777940,CHEMBL4798170,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,237.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777941,CHEMBL4756722,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(=O)(=O)N3CCN(C)CC3)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,212.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777942,CHEMBL4794580,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(N(S(C)(=O)=O)S(C)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,165.3,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777943,CHEMBL4783048,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CCCCC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,161.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777944,CHEMBL4793769,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,180.3,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777945,CHEMBL4788968,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)C2CCCCC2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,173.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777946,CHEMBL4753545,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c2ccccc2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,270.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777947,CHEMBL4778460,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@H](NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)C(C)C)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,104.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777948,CHEMBL4761356,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC(C)C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,188.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777949,CHEMBL4791822,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](Cc2ccccc2)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,149.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777950,CHEMBL4746206,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](C)NC(=N)NC(=O)Cc2ccc(OC)c(OC)c2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,219.5,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777951,CHEMBL4788257,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(F)c(OC)c2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,326.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777952,CHEMBL4751867,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(Cl)c2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,273.4,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777953,CHEMBL4792649,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2cc(Cl)cc(OC)c2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,211.8,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777954,CHEMBL4755364,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2cc(Cl)cc(C(F)(F)F)c2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,220.3,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777955,CHEMBL4747915,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(Cl)c(Cl)c2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,175.6,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777956,CHEMBL4797663,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,187.3,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777957,CHEMBL4746757,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(OC)c(C(F)(F)F)c2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,215.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777958,CHEMBL4751432,CNS(=O)(=O)c1ccc(C)c(NC(=O)[C@@H](CC2CCCCC2)NC(=N)NC(=O)Cc2ccc(S(C)(=O)=O)cc2)c1.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,207.6,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777959,CHEMBL4763902,COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,193.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777960,CHEMBL4796144,COc1ccc(CC(=O)NC(=N)N[C@H](Cc2ccccc2F)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,149.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777961,CHEMBL4743799,COc1ccc(CC(=O)NC(=N)N[C@H](Cc2cccs2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,259.63,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777962,CHEMBL4760681,COc1ccc(CC(=O)NC(=N)N[C@H](Cc2cc3ccccc3s2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,239.03,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777963,CHEMBL4741258,COc1ccc(CC(=O)NC(=N)N[C@H](Cn2cc(-c3ccccc3)nn2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,367.3,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777964,CHEMBL4746215,COc1ccc(CC(=O)NC(=N)N[C@H](CN2CCOCC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,49.06,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777965,CHEMBL4791638,COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CCCCC2)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,210.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777966,CHEMBL4786011,COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2=CCC=CC2)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,178.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777967,CHEMBL4782948,COc1ccc(CC(=O)NC(=N)N[C@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CCCC2)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,179.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777968,CHEMBL4740277,COc1ccc(CC(=O)NC(=N)N[C@H](CC2CC2)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,229.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777969,CHEMBL4743795,COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C2CC2)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,100.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777970,CHEMBL4777316,COc1ccc(CC(=O)NC(=N)N[C@H](CC(C)C)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,102.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777971,CHEMBL4790435,COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C(C)C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,174.5,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777972,CHEMBL4741742,COc1ccc(CC(=O)NC(=N)N[C@@H](C(=O)Nc2cc(S(N)(=O)=O)ccc2C)C(C)(C)C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,211.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777973,CHEMBL4794632,CCCC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,230.75,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777974,CHEMBL4755936,CCC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,265.9,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777975,CHEMBL4781123,CC[C@@H](NC(=N)NC(=O)Cc1ccc(OC)c(OC)c1)C(=O)Nc1cc(S(N)(=O)=O)ccc1C.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,118.3,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777976,CHEMBL4781877,COc1ccc(CC(=O)NC(=N)N[C@H](C)C(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,50.6,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
22777977,CHEMBL4795135,COc1ccc(CC(=O)NC(=N)NCC(=O)Nc2cc(S(N)(=O)=O)ccc2C)cc1OC.O=C(O)C(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL4706205,CHEMBL4699662,2021,CL,=,20.0,mL.min-1.g-1,,,A,Intrinsic clearance in mouse liver microsomes at 1 uM measured up to 30 mins in presence of NADPH by UPLC-MS/MS analysis,intrinsic clearance in mouse liver microsomes at 1 um measured up to 30 mins in presence of nadph by uplc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_intrinsic
